# assumes 12 time steps per hour from day 335 - day 365
# julian decimal day, ignore, diffuse solar, global horiz solar
338.0312,0.000,0.000,0.000
338.0347,0.000,0.000,0.000
338.0382,0.000,0.000,0.000
338.0417,0.000,0.000,0.000
338.0451,0.000,0.000,0.000
338.0486,0.000,0.000,0.000
338.0521,0.000,0.000,0.000
338.0555,0.000,0.000,0.000
338.0590,0.000,0.000,0.000
338.0625,0.000,0.000,0.000
338.0660,0.000,0.000,0.000
338.0695,0.000,0.000,0.000
338.0729,0.000,0.000,0.000
338.0764,0.000,0.000,0.000
338.0799,0.000,0.000,0.000
338.0833,0.000,0.000,0.000
338.0868,0.000,0.000,0.000
338.0903,0.000,0.000,0.000
338.0938,0.000,0.000,0.000
338.0972,0.000,0.000,0.000
338.1007,0.000,0.000,0.000
338.1042,0.000,0.000,0.000
338.1076,0.000,0.000,0.000
338.1111,0.000,0.000,0.000
338.1146,0.000,0.000,0.000
338.1180,0.000,0.000,0.000
338.1215,0.000,0.000,0.000
338.1250,0.000,0.000,0.000
338.1285,0.000,0.000,0.000
338.1320,0.000,0.000,0.000
338.1354,0.000,0.000,0.000
338.1389,0.000,0.000,0.000
338.1424,0.000,0.000,0.000
338.1458,0.000,0.000,0.000
338.1493,0.000,0.000,0.000
338.1528,0.000,0.000,0.000
338.1562,0.000,0.000,0.000
338.1597,0.000,0.000,0.000
338.1632,0.000,0.000,0.000
338.1667,0.000,0.000,0.000
338.1701,0.000,0.000,0.000
338.1736,0.000,0.000,0.000
338.1771,0.000,0.000,0.000
338.1805,0.000,0.000,0.000
338.1840,0.000,0.000,0.000
338.1875,0.000,0.000,0.000
338.1910,0.000,0.000,0.000
338.1945,0.000,0.000,0.000
338.1979,0.000,0.000,0.000
338.2014,0.000,0.000,0.000
338.2049,0.000,0.000,0.000
338.2083,0.000,0.000,0.000
338.2118,0.000,0.000,0.000
338.2153,0.000,0.000,0.000
338.2188,0.000,0.000,0.000
338.2222,0.000,0.000,0.000
338.2257,0.000,0.000,0.000
338.2292,0.000,0.000,0.000
338.2326,0.000,0.000,0.000
338.2361,0.000,0.000,0.000
338.2396,0.000,0.000,0.000
338.2430,0.000,0.000,0.000
338.2465,0.000,0.000,0.000
338.2500,0.000,0.000,0.000
338.2535,0.000,0.000,0.000
338.2570,0.000,0.000,0.000
338.2604,0.000,0.000,0.000
338.2639,0.000,0.000,0.000
338.2674,0.000,0.000,0.000
338.2708,0.000,2.000,2.000
338.2743,0.000,7.000,7.000
338.2778,0.000,9.000,9.000
338.2812,0.000,11.000,11.0
338.2847,0.000,16.000,16.0
338.2882,0.000,19.000,19.0
338.2917,0.000,28.000,28.0
338.2951,0.000,25.000,25.0
338.2986,0.000,31.000,31.0
338.3021,0.000,45.000,45.0
338.3055,0.000,41.000,41.0
338.3090,0.000,24.000,24.0
338.3125,0.000,21.000,21.0
338.3160,0.000,38.000,38.0
338.3195,0.000,54.000,54.0
338.3229,0.000,26.000,26.0
338.3264,0.000,41.000,41.0
338.3299,0.000,65.000,65.0
338.3333,0.000,72.000,105.
338.3368,0.000,90.000,142.
338.3403,0.000,96.000,157.
338.3438,0.000,99.000,162.
338.3472,0.000,103.000,166
338.3507,0.000,106.000,170
338.3542,0.000,108.000,172
338.3576,0.000,111.000,173
338.3611,0.000,114.000,176
338.3646,0.000,119.000,185
338.3680,0.000,122.000,193
338.3715,0.000,119.000,178
338.3750,0.000,115.000,159
338.3785,0.000,121.000,176
338.3820,0.000,137.000,214
338.3854,0.000,140.000,210
338.3889,0.000,166.000,248
338.3924,0.000,178.000,231
338.3958,0.000,126.000,126
338.3993,0.000,144.000,147
338.4028,0.000,204.000,291
338.4062,0.000,107.000,125
338.4097,0.000,96.000,99.0
338.4132,0.000,132.000,156
338.4167,0.000,128.000,170
338.4201,0.000,112.000,117
338.4236,0.000,95.000,106.
338.4271,0.000,64.000,64.0
338.4305,0.000,81.000,81.0
338.4340,0.000,83.000,83.0
338.4375,0.000,92.000,92.0
338.4410,0.000,100.000,100
338.4445,0.000,100.000,100
338.4479,0.000,89.000,89.0
338.4514,0.000,92.000,92.0
338.4549,0.000,83.000,83.0
338.4583,0.000,79.000,79.0
338.4618,0.000,91.000,91.0
338.4653,0.000,96.000,96.0
338.4688,0.000,130.000,130
338.4722,0.000,120.000,120
338.4757,0.000,106.000,106
338.4792,0.000,89.000,89.0
338.4826,0.000,90.000,90.0
338.4861,0.000,94.000,94.0
338.4896,0.000,97.000,97.0
338.4930,0.000,93.000,93.0
338.4965,0.000,87.000,87.0
338.5000,0.000,72.000,72.0
338.5035,0.000,63.000,63.0
338.5070,0.000,59.000,59.0
338.5104,0.000,65.000,65.0
338.5139,0.000,63.000,63.0
338.5174,0.000,65.000,65.0
338.5208,0.000,61.000,61.0
338.5243,0.000,53.000,53.0
338.5278,0.000,44.000,44.0
338.5312,0.000,33.000,33.0
338.5347,0.000,30.000,30.0
338.5382,0.000,26.000,26.0
338.5417,0.000,22.000,22.0
338.5451,0.000,23.000,23.0
338.5486,0.000,27.000,27.0
338.5521,0.000,34.000,34.0
338.5555,0.000,39.000,39.0
338.5590,0.000,40.000,40.0
338.5625,0.000,45.000,45.0
338.5660,0.000,47.000,47.0
338.5695,0.000,40.000,40.0
338.5729,0.000,36.000,36.0
338.5764,0.000,45.000,45.0
338.5799,0.000,45.000,45.0
338.5833,0.000,28.000,28.0
338.5868,0.000,20.000,20.0
338.5903,0.000,18.000,18.0
338.5938,0.000,13.000,13.0
338.5972,0.000,9.000,9.000
338.6007,0.000,8.000,8.000
338.6042,0.000,7.000,7.000
338.6076,0.000,7.000,7.000
338.6111,0.000,6.000,6.000
338.6146,0.000,6.000,6.000
338.6180,0.000,4.000,4.000
338.6215,0.000,3.000,3.000
338.6250,0.000,2.000,2.000
338.6285,0.000,1.000,1.000
338.6320,0.000,1.000,1.000
338.6354,0.000,0.000,0.000
338.6389,0.000,0.000,0.000
338.6424,0.000,0.000,0.000
338.6458,0.000,0.000,0.000
338.6493,0.000,0.000,0.000
338.6528,0.000,0.000,0.000
338.6562,0.000,0.000,0.000
338.6597,0.000,0.000,0.000
338.6632,0.000,0.000,0.000
338.6667,0.000,0.000,0.000
338.6701,0.000,0.000,0.000
338.6736,0.000,0.000,0.000
338.6771,0.000,0.000,0.000
338.6805,0.000,0.000,0.000
338.6840,0.000,0.000,0.000
338.6875,0.000,0.000,0.000
338.6910,0.000,0.000,0.000
338.6945,0.000,0.000,0.000
338.6979,0.000,0.000,0.000
338.7014,0.000,0.000,0.000
338.7049,0.000,0.000,0.000
338.7083,0.000,0.000,0.000
338.7118,0.000,0.000,0.000
338.7153,0.000,0.000,0.000
338.7188,0.000,0.000,0.000
338.7222,0.000,0.000,0.000
338.7257,0.000,0.000,0.000
338.7292,0.000,0.000,0.000
338.7326,0.000,0.000,0.000
338.7361,0.000,0.000,0.000
338.7396,0.000,0.000,0.000
338.7430,0.000,0.000,0.000
338.7465,0.000,0.000,0.000
338.7500,0.000,0.000,0.000
338.7535,0.000,0.000,0.000
338.7570,0.000,0.000,0.000
338.7604,0.000,0.000,0.000
338.7639,0.000,0.000,0.000
338.7674,0.000,0.000,0.000
338.7708,0.000,0.000,0.000
338.7743,0.000,0.000,0.000
338.7778,0.000,0.000,0.000
338.7812,0.000,0.000,0.000
338.7847,0.000,0.000,0.000
338.7882,0.000,0.000,0.000
338.7917,0.000,0.000,0.000
338.7951,0.000,0.000,0.000
338.7986,0.000,0.000,0.000
338.8021,0.000,0.000,0.000
338.8055,0.000,0.000,0.000
338.8090,0.000,0.000,0.000
338.8125,0.000,0.000,0.000
338.8160,0.000,0.000,0.000
338.8195,0.000,0.000,0.000
338.8229,0.000,0.000,0.000
338.8264,0.000,0.000,0.000
338.8299,0.000,0.000,0.000
338.8333,0.000,0.000,0.000
338.8368,0.000,0.000,0.000
338.8403,0.000,0.000,0.000
338.8438,0.000,0.000,0.000
338.8472,0.000,0.000,0.000
338.8507,0.000,0.000,0.000
338.8542,0.000,0.000,0.000
338.8576,0.000,0.000,0.000
338.8611,0.000,0.000,0.000
338.8646,0.000,0.000,0.000
338.8680,0.000,0.000,0.000
338.8715,0.000,0.000,0.000
338.8750,0.000,0.000,0.000
338.8785,0.000,0.000,0.000
338.8820,0.000,0.000,0.000
338.8854,0.000,0.000,0.000
338.8889,0.000,0.000,0.000
338.8924,0.000,0.000,0.000
338.8958,0.000,0.000,0.000
338.8993,0.000,0.000,0.000
338.9028,0.000,0.000,0.000
338.9062,0.000,0.000,0.000
338.9097,0.000,0.000,0.000
338.9132,0.000,0.000,0.000
338.9167,0.000,0.000,0.000
338.9201,0.000,0.000,0.000
338.9236,0.000,0.000,0.000
338.9271,0.000,0.000,0.000
338.9305,0.000,0.000,0.000
338.9340,0.000,0.000,0.000
338.9375,0.000,0.000,0.000
338.9410,0.000,0.000,0.000
338.9445,0.000,0.000,0.000
338.9479,0.000,0.000,0.000
338.9514,0.000,0.000,0.000
338.9549,0.000,0.000,0.000
338.9583,0.000,0.000,0.000
338.9618,0.000,0.000,0.000
338.9653,0.000,0.000,0.000
338.9688,0.000,0.000,0.000
338.9722,0.000,0.000,0.000
338.9757,0.000,0.000,0.000
338.9792,0.000,0.000,0.000
338.9826,0.000,0.000,0.000
338.9861,0.000,0.000,0.000
338.9896,0.000,0.000,0.000
338.9930,0.000,0.000,0.000
338.9965,0.000,0.000,0.000
339.0000,0.000,0.000,0.000
339.0035,0.000,0.000,0.000
339.0070,0.000,0.000,0.000
339.0104,0.000,0.000,0.000
339.0139,0.000,0.000,0.000
339.0174,0.000,0.000,0.000
339.0208,0.000,0.000,0.000
339.0243,0.000,0.000,0.000
339.0278,0.000,0.000,0.000
339.0312,0.000,0.000,0.000
339.0347,0.000,0.000,0.000
339.0382,0.000,0.000,0.000
339.0417,0.000,0.000,0.000
339.0451,0.000,0.000,0.000
339.0486,0.000,0.000,0.000
339.0521,0.000,0.000,0.000
339.0555,0.000,0.000,0.000
339.0590,0.000,0.000,0.000
339.0625,0.000,0.000,0.000
339.0660,0.000,0.000,0.000
339.0695,0.000,0.000,0.000
339.0729,0.000,0.000,0.000
339.0764,0.000,0.000,0.000
339.0799,0.000,0.000,0.000
339.0833,0.000,0.000,0.000
339.0868,0.000,0.000,0.000
339.0903,0.000,0.000,0.000
339.0938,0.000,0.000,0.000
339.0972,0.000,0.000,0.000
339.1007,0.000,0.000,0.000
339.1042,0.000,0.000,0.000
339.1076,0.000,0.000,0.000
339.1111,0.000,0.000,0.000
339.1146,0.000,0.000,0.000
339.1180,0.000,0.000,0.000
339.1215,0.000,0.000,0.000
339.1250,0.000,0.000,0.000
339.1285,0.000,0.000,0.000
339.1320,0.000,0.000,0.000
339.1354,0.000,0.000,0.000
339.1389,0.000,0.000,0.000
339.1424,0.000,0.000,0.000
339.1458,0.000,0.000,0.000
339.1493,0.000,0.000,0.000
339.1528,0.000,0.000,0.000
339.1562,0.000,0.000,0.000
339.1597,0.000,0.000,0.000
339.1632,0.000,0.000,0.000
339.1667,0.000,0.000,0.000
339.1701,0.000,0.000,0.000
339.1736,0.000,0.000,0.000
339.1771,0.000,0.000,0.000
339.1805,0.000,0.000,0.000
339.1840,0.000,0.000,0.000
339.1875,0.000,0.000,0.000
339.1910,0.000,0.000,0.000
339.1945,0.000,0.000,0.000
339.1979,0.000,0.000,0.000
339.2014,0.000,0.000,0.000
339.2049,0.000,0.000,0.000
339.2083,0.000,0.000,0.000
339.2118,0.000,0.000,0.000
339.2153,0.000,0.000,0.000
339.2188,0.000,0.000,0.000
339.2222,0.000,0.000,0.000
339.2257,0.000,0.000,0.000
339.2292,0.000,0.000,0.000
339.2326,0.000,0.000,0.000
339.2361,0.000,0.000,0.000
339.2396,0.000,0.000,0.000
339.2430,0.000,0.000,0.000
339.2465,0.000,0.000,0.000
339.2500,0.000,0.000,0.000
339.2535,0.000,0.000,0.000
339.2570,0.000,0.000,0.000
339.2604,0.000,0.000,0.000
339.2639,0.000,0.000,0.000
339.2674,0.000,0.000,0.000
339.2708,0.000,0.000,0.000
339.2743,0.000,1.000,1.000
339.2778,0.000,3.000,3.000
339.2812,0.000,4.000,4.000
339.2847,0.000,6.000,6.000
339.2882,0.000,8.000,8.000
339.2917,0.000,10.000,10.0
339.2951,0.000,15.000,15.0
339.2986,0.000,19.000,19.0
339.3021,0.000,30.000,30.0
339.3055,0.000,35.000,35.0
339.3090,0.000,30.000,30.0
339.3125,0.000,24.000,24.0
339.3160,0.000,21.000,21.0
339.3195,0.000,25.000,25.0
339.3229,0.000,26.000,26.0
339.3264,0.000,29.000,29.0
339.3299,0.000,31.000,31.0
339.3333,0.000,33.000,33.0
339.3368,0.000,43.000,43.0
339.3403,0.000,47.000,47.0
339.3438,0.000,55.000,55.0
339.3472,0.000,64.000,64.0
339.3507,0.000,45.000,45.0
339.3542,0.000,34.000,34.0
339.3576,0.000,29.000,29.0
339.3611,0.000,28.000,28.0
339.3646,0.000,32.000,32.0
339.3680,0.000,41.000,41.0
339.3715,0.000,44.000,44.0
339.3750,0.000,68.000,68.0
339.3785,0.000,96.000,96.0
339.3820,0.000,101.000,101
339.3854,0.000,114.000,114
339.3889,0.000,103.000,103
339.3924,0.000,130.000,130
339.3958,0.000,87.000,87.0
339.3993,0.000,100.000,100
339.4028,0.000,117.000,117
339.4062,0.000,199.000,231
339.4097,0.000,187.000,198
339.4132,0.000,154.000,154
339.4167,0.000,127.000,127
339.4201,0.000,116.000,116
339.4236,0.000,140.000,140
339.4271,0.000,176.000,176
339.4305,0.000,158.000,158
339.4340,0.000,116.000,116
339.4375,0.000,132.000,132
339.4410,0.000,173.000,173
339.4445,0.000,141.000,141
339.4479,0.000,146.000,150
339.4514,0.000,154.000,154
339.4549,0.000,136.000,136
339.4583,0.000,116.000,116
339.4618,0.000,108.000,108
339.4653,0.000,149.000,153
339.4688,0.000,116.000,118
339.4722,0.000,120.000,120
339.4757,0.000,142.000,143
339.4792,0.000,106.000,106
339.4826,0.000,121.000,121
339.4861,0.000,132.000,132
339.4896,0.000,117.000,117
339.4930,0.000,97.000,97.0
339.4965,0.000,101.000,101
339.5000,0.000,148.000,148
339.5035,0.000,143.000,143
339.5070,0.000,150.000,150
339.5104,0.000,163.000,163
339.5139,0.000,147.000,147
339.5174,0.000,185.000,185
339.5208,0.000,152.000,152
339.5243,0.000,114.000,114
339.5278,0.000,98.000,98.0
339.5312,0.000,86.000,86.0
339.5347,0.000,65.000,65.0
339.5382,0.000,70.000,70.0
339.5417,0.000,72.000,72.0
339.5451,0.000,60.000,60.0
339.5486,0.000,53.000,53.0
339.5521,0.000,43.000,43.0
339.5555,0.000,36.000,36.0
339.5590,0.000,34.000,34.0
339.5625,0.000,34.000,34.0
339.5660,0.000,28.000,28.0
339.5695,0.000,29.000,29.0
339.5729,0.000,35.000,35.0
339.5764,0.000,40.000,40.0
339.5799,0.000,37.000,37.0
339.5833,0.000,28.000,28.0
339.5868,0.000,20.000,20.0
339.5903,0.000,17.000,17.0
339.5938,0.000,18.000,18.0
339.5972,0.000,13.000,13.0
339.6007,0.000,9.000,9.000
339.6042,0.000,7.000,7.000
339.6076,0.000,5.000,5.000
339.6111,0.000,3.000,3.000
339.6146,0.000,2.000,2.000
339.6180,0.000,1.000,1.000
339.6215,0.000,1.000,1.000
339.6250,0.000,1.000,1.000
339.6285,0.000,0.000,0.000
339.6320,0.000,0.000,0.000
339.6354,0.000,0.000,0.000
339.6389,0.000,0.000,0.000
339.6424,0.000,0.000,0.000
339.6458,0.000,0.000,0.000
339.6493,0.000,0.000,0.000
339.6528,0.000,0.000,0.000
339.6562,0.000,0.000,0.000
339.6597,0.000,0.000,0.000
339.6632,0.000,0.000,0.000
339.6667,0.000,0.000,0.000
339.6701,0.000,0.000,0.000
339.6736,0.000,0.000,0.000
339.6771,0.000,0.000,0.000
339.6805,0.000,0.000,0.000
339.6840,0.000,0.000,0.000
339.6875,0.000,0.000,0.000
339.6910,0.000,0.000,0.000
339.6945,0.000,0.000,0.000
339.6979,0.000,0.000,0.000
339.7014,0.000,0.000,0.000
339.7049,0.000,0.000,0.000
339.7083,0.000,0.000,0.000
339.7118,0.000,0.000,0.000
339.7153,0.000,0.000,0.000
339.7188,0.000,0.000,0.000
339.7222,0.000,0.000,0.000
339.7257,0.000,0.000,0.000
339.7292,0.000,0.000,0.000
339.7326,0.000,0.000,0.000
339.7361,0.000,0.000,0.000
339.7396,0.000,0.000,0.000
339.7430,0.000,0.000,0.000
339.7465,0.000,0.000,0.000
339.7500,0.000,0.000,0.000
339.7535,0.000,0.000,0.000
339.7570,0.000,0.000,0.000
339.7604,0.000,0.000,0.000
339.7639,0.000,0.000,0.000
339.7674,0.000,0.000,0.000
339.7708,0.000,0.000,0.000
339.7743,0.000,0.000,0.000
339.7778,0.000,0.000,0.000
339.7812,0.000,0.000,0.000
339.7847,0.000,0.000,0.000
339.7882,0.000,0.000,0.000
339.7917,0.000,0.000,0.000
339.7951,0.000,0.000,0.000
339.7986,0.000,0.000,0.000
339.8021,0.000,0.000,0.000
339.8055,0.000,0.000,0.000
339.8090,0.000,0.000,0.000
339.8125,0.000,0.000,0.000
339.8160,0.000,0.000,0.000
339.8195,0.000,0.000,0.000
339.8229,0.000,0.000,0.000
339.8264,0.000,0.000,0.000
339.8299,0.000,0.000,0.000
339.8333,0.000,0.000,0.000
339.8368,0.000,0.000,0.000
339.8403,0.000,0.000,0.000
339.8438,0.000,0.000,0.000
339.8472,0.000,0.000,0.000
339.8507,0.000,0.000,0.000
339.8542,0.000,0.000,0.000
339.8576,0.000,0.000,0.000
339.8611,0.000,0.000,0.000
339.8646,0.000,0.000,0.000
339.8680,0.000,0.000,0.000
339.8715,0.000,0.000,0.000
339.8750,0.000,0.000,0.000
339.8785,0.000,0.000,0.000
339.8820,0.000,0.000,0.000
339.8854,0.000,0.000,0.000
339.8889,0.000,0.000,0.000
339.8924,0.000,0.000,0.000
339.8958,0.000,0.000,0.000
339.8993,0.000,0.000,0.000
339.9028,0.000,0.000,0.000
339.9062,0.000,0.000,0.000
339.9097,0.000,0.000,0.000
339.9132,0.000,0.000,0.000
339.9167,0.000,0.000,0.000
339.9201,0.000,0.000,0.000
339.9236,0.000,0.000,0.000
339.9271,0.000,0.000,0.000
339.9305,0.000,0.000,0.000
339.9340,0.000,0.000,0.000
339.9375,0.000,0.000,0.000
339.9410,0.000,0.000,0.000
339.9445,0.000,0.000,0.000
339.9479,0.000,0.000,0.000
339.9514,0.000,0.000,0.000
339.9549,0.000,0.000,0.000
339.9583,0.000,0.000,0.000
339.9618,0.000,0.000,0.000
339.9653,0.000,0.000,0.000
339.9688,0.000,0.000,0.000
339.9722,0.000,0.000,0.000
339.9757,0.000,0.000,0.000
339.9792,0.000,0.000,0.000
339.9826,0.000,0.000,0.000
339.9861,0.000,0.000,0.000
339.9896,0.000,0.000,0.000
339.9930,0.000,0.000,0.000
339.9965,0.000,0.000,0.000
340.0000,0.000,0.000,0.000
340.0035,0.000,0.000,0.000
340.0070,0.000,0.000,0.000
340.0104,0.000,0.000,0.000
340.0139,0.000,0.000,0.000
340.0174,0.000,0.000,0.000
340.0208,0.000,0.000,0.000
340.0243,0.000,0.000,0.000
340.0278,0.000,0.000,0.000
340.0312,0.000,0.000,0.000
340.0347,0.000,0.000,0.000
340.0382,0.000,0.000,0.000
340.0417,0.000,0.000,0.000
340.0451,0.000,0.000,0.000
340.0486,0.000,0.000,0.000
340.0521,0.000,0.000,0.000
340.0555,0.000,0.000,0.000
340.0590,0.000,0.000,0.000
340.0625,0.000,0.000,0.000
340.0660,0.000,0.000,0.000
340.0695,0.000,0.000,0.000
340.0729,0.000,0.000,0.000
340.0764,0.000,0.000,0.000
340.0799,0.000,0.000,0.000
340.0833,0.000,0.000,0.000
340.0868,0.000,0.000,0.000
340.0903,0.000,0.000,0.000
340.0938,0.000,0.000,0.000
340.0972,0.000,0.000,0.000
340.1007,0.000,0.000,0.000
340.1042,0.000,0.000,0.000
340.1076,0.000,0.000,0.000
340.1111,0.000,0.000,0.000
340.1146,0.000,0.000,0.000
340.1180,0.000,0.000,0.000
340.1215,0.000,0.000,0.000
340.1250,0.000,0.000,0.000
340.1285,0.000,0.000,0.000
340.1320,0.000,0.000,0.000
340.1354,0.000,0.000,0.000
340.1389,0.000,0.000,0.000
340.1424,0.000,0.000,0.000
340.1458,0.000,0.000,0.000
340.1493,0.000,0.000,0.000
340.1528,0.000,0.000,0.000
340.1562,0.000,0.000,0.000
340.1597,0.000,0.000,0.000
340.1632,0.000,0.000,0.000
340.1667,0.000,0.000,0.000
340.1701,0.000,0.000,0.000
340.1736,0.000,0.000,0.000
340.1771,0.000,0.000,0.000
340.1805,0.000,0.000,0.000
340.1840,0.000,0.000,0.000
340.1875,0.000,0.000,0.000
340.1910,0.000,0.000,0.000
340.1945,0.000,0.000,0.000
340.1979,0.000,0.000,0.000
340.2014,0.000,0.000,0.000
340.2049,0.000,0.000,0.000
340.2083,0.000,0.000,0.000
340.2118,0.000,0.000,0.000
340.2153,0.000,0.000,0.000
340.2188,0.000,0.000,0.000
340.2222,0.000,0.000,0.000
340.2257,0.000,0.000,0.000
340.2292,0.000,0.000,0.000
340.2326,0.000,0.000,0.000
340.2361,0.000,0.000,0.000
340.2396,0.000,0.000,0.000
340.2430,0.000,0.000,0.000
340.2465,0.000,0.000,0.000
340.2500,0.000,0.000,0.000
340.2535,0.000,0.000,0.000
340.2570,0.000,0.000,0.000
340.2604,0.000,1.000,1.000
340.2639,0.000,1.000,1.000
340.2674,0.000,2.000,2.000
340.2708,0.000,3.000,3.000
340.2743,0.000,4.000,4.000
340.2778,0.000,5.000,5.000
340.2812,0.000,8.000,8.000
340.2847,0.000,12.000,12.0
340.2882,0.000,11.000,11.0
340.2917,0.000,13.000,13.0
340.2951,0.000,17.000,17.0
340.2986,0.000,24.000,24.0
340.3021,0.000,29.000,29.0
340.3055,0.000,36.000,36.0
340.3090,0.000,44.000,44.0
340.3125,0.000,50.000,50.0
340.3160,0.000,44.000,44.0
340.3195,0.000,32.000,32.0
340.3229,0.000,54.000,54.0
340.3264,0.000,45.000,45.0
340.3299,0.000,50.000,50.0
340.3333,0.000,30.000,30.0
340.3368,0.000,27.000,27.0
340.3403,0.000,32.000,32.0
340.3438,0.000,33.000,33.0
340.3472,0.000,37.000,37.0
340.3507,0.000,60.000,60.0
340.3542,0.000,98.000,98.0
340.3576,0.000,89.000,89.0
340.3611,0.000,111.000,111
340.3646,0.000,121.000,121
340.3680,0.000,133.000,135
340.3715,0.000,199.000,205
340.3750,0.000,137.000,137
340.3785,0.000,122.000,124
340.3820,0.000,204.000,205
340.3854,0.000,215.000,216
340.3889,0.000,171.000,171
340.3924,0.000,154.000,154
340.3958,0.000,140.000,140
340.3993,0.000,104.000,104
340.4028,0.000,88.000,88.0
340.4062,0.000,76.000,76.0
340.4097,0.000,103.000,103
340.4132,0.000,87.000,87.0
340.4167,0.000,108.000,108
340.4201,0.000,172.000,173
340.4236,0.000,146.000,146
340.4271,0.000,89.000,89.0
340.4305,0.000,72.000,72.0
340.4340,0.000,94.000,94.0
340.4375,0.000,115.000,115
340.4410,0.000,101.000,101
340.4445,0.000,97.000,97.0
340.4479,0.000,92.000,92.0
340.4514,0.000,82.000,82.0
340.4549,0.000,65.000,65.0
340.4583,0.000,64.000,64.0
340.4618,0.000,88.000,88.0
340.4653,0.000,126.000,126
340.4688,0.000,121.000,121
340.4722,0.000,98.000,98.0
340.4757,0.000,86.000,86.0
340.4792,0.000,111.000,111
340.4826,0.000,108.000,108
340.4861,0.000,93.000,93.0
340.4896,0.000,72.000,72.0
340.4930,0.000,54.000,54.0
340.4965,0.000,50.000,50.0
340.5000,0.000,59.000,59.0
340.5035,0.000,48.000,48.0
340.5070,0.000,43.000,43.0
340.5104,0.000,30.000,30.0
340.5139,0.000,26.000,26.0
340.5174,0.000,26.000,26.0
340.5208,0.000,29.000,29.0
340.5243,0.000,20.000,20.0
340.5278,0.000,22.000,22.0
340.5312,0.000,26.000,26.0
340.5347,0.000,23.000,23.0
340.5382,0.000,30.000,30.0
340.5417,0.000,35.000,35.0
340.5451,0.000,29.000,29.0
340.5486,0.000,32.000,32.0
340.5521,0.000,29.000,29.0
340.5555,0.000,22.000,22.0
340.5590,0.000,25.000,25.0
340.5625,0.000,28.000,28.0
340.5660,0.000,28.000,28.0
340.5695,0.000,36.000,36.0
340.5729,0.000,43.000,43.0
340.5764,0.000,45.000,45.0
340.5799,0.000,51.000,51.0
340.5833,0.000,45.000,45.0
340.5868,0.000,42.000,42.0
340.5903,0.000,45.000,45.0
340.5938,0.000,50.000,50.0
340.5972,0.000,31.000,31.0
340.6007,0.000,23.000,23.0
340.6042,0.000,21.000,21.0
340.6076,0.000,16.000,16.0
340.6111,0.000,10.000,10.0
340.6146,0.000,9.000,9.000
340.6180,0.000,11.000,11.0
340.6215,0.000,8.000,8.000
340.6250,0.000,6.000,6.000
340.6285,0.000,4.000,4.000
340.6320,0.000,1.000,1.000
340.6354,0.000,0.000,0.000
340.6389,0.000,0.000,0.000
340.6424,0.000,0.000,0.000
340.6458,0.000,0.000,0.000
340.6493,0.000,0.000,0.000
340.6528,0.000,0.000,0.000
340.6562,0.000,0.000,0.000
340.6597,0.000,0.000,0.000
340.6632,0.000,0.000,0.000
340.6667,0.000,0.000,0.000
340.6701,0.000,0.000,0.000
340.6736,0.000,0.000,0.000
340.6771,0.000,0.000,0.000
340.6805,0.000,0.000,0.000
340.6840,0.000,0.000,0.000
340.6875,0.000,0.000,0.000
340.6910,0.000,0.000,0.000
340.6945,0.000,0.000,0.000
340.6979,0.000,0.000,0.000
340.7014,0.000,0.000,0.000
340.7049,0.000,0.000,0.000
340.7083,0.000,0.000,0.000
340.7118,0.000,0.000,0.000
340.7153,0.000,0.000,0.000
340.7188,0.000,0.000,0.000
340.7222,0.000,0.000,0.000
340.7257,0.000,0.000,0.000
340.7292,0.000,0.000,0.000
340.7326,0.000,0.000,0.000
340.7361,0.000,0.000,0.000
340.7396,0.000,0.000,0.000
340.7430,0.000,0.000,0.000
340.7465,0.000,0.000,0.000
340.7500,0.000,0.000,0.000
340.7535,0.000,0.000,0.000
340.7570,0.000,0.000,0.000
340.7604,0.000,0.000,0.000
340.7639,0.000,0.000,0.000
340.7674,0.000,0.000,0.000
340.7708,0.000,0.000,0.000
340.7743,0.000,0.000,0.000
340.7778,0.000,0.000,0.000
340.7812,0.000,0.000,0.000
340.7847,0.000,0.000,0.000
340.7882,0.000,0.000,0.000
